cpu_freq,ram_uso,rede_sent,cpu_ociosidade_dias,rede_recv,ram_percent,ram_livre,cpu_percent,dataHora,maquinaId
1400.0,7105667072,218284,4,477364,84.4,1316995072,8.3,2025-04-21 15:40:23,5
2500.0,7104450560,218306,4,477399,84.3,1318211584,6.8,2025-04-21 15:40:24,5
2501.0,7096565760,218321,4,477416,84.3,1326096384,3.6,2025-04-21 15:40:26,5
2501.0,7075971072,218363,4,477479,84.0,1346691072,10.1,2025-04-21 15:40:28,5
2000.0,7084867584,218386,4,477497,84.1,1337794560,7.6,2025-04-21 15:40:30,5
2501.0,7081963520,218404,4,477517,84.1,1340964864,6.2,2025-04-21 15:40:32,5
2501.0,7080837120,218415,4,477529,84.1,1341804544,6.0,2025-04-21 15:40:33,5
1600.0,7080669184,218427,4,477542,84.1,1341992960,4.1,2025-04-21 15:40:35,5
2501.0,7079227392,218439,4,477564,84.0,1343434752,8.8,2025-04-21 15:40:37,5
2501.0,7057534976,218449,4,477576,83.8,1365118976,22.5,2025-04-21 15:40:39,5
2500.0,7070748672,218463,4,477596,83.9,1351913472,11.3,2025-04-21 15:40:41,5
2501.0,7075000320,218474,4,477607,84.0,1347661824,9.1,2025-04-21 15:40:42,5
2501.0,7075418112,218486,4,477623,84.0,1347244032,2.6,2025-04-21 15:40:44,5
2501.0,7075332096,218497,4,477634,84.0,1347330048,2.2,2025-04-21 15:40:46,5
2501.0,7073296384,218508,4,477645,84.0,1349316608,3.0,2025-04-21 15:40:48,5
1400.0,7077240832,218520,4,477657,84.0,1345458176,6.0,2025-04-21 15:40:50,5
2500.0,7077621760,218535,4,477674,84.0,1345163264,9.4,2025-04-21 15:40:51,5
2501.0,7077933056,218547,4,477687,84.0,1344729088,2.4,2025-04-21 15:40:53,5
2501.0,7078064128,218559,4,477700,84.0,1344598016,4.3,2025-04-21 15:40:55,5
1600.0,7078989824,218573,4,477716,84.0,1343512576,6.2,2025-04-21 15:40:57,5
2501.0,7072239616,218587,4,477731,84.0,1350422528,5.8,2025-04-21 15:40:59,5
1600.0,7072108544,218629,4,477747,84.0,1350553600,5.5,2025-04-21 15:41:00,5
2000.0,7071985664,218642,4,477761,84.0,1350676480,7.6,2025-04-21 15:41:02,5
2501.0,7033401344,218656,4,477774,83.6,1383432192,18.6,2025-04-21 15:41:04,5
2000.0,7037997056,218672,4,477791,83.6,1384665088,5.5,2025-04-21 15:41:06,5
2501.0,7075278848,218689,4,477810,84.0,1350086656,13.0,2025-04-21 15:41:08,5
2501.0,7051538432,218704,4,477824,83.7,1371029504,8.1,2025-04-21 15:41:10,5
2501.0,7051862016,218719,4,477842,83.7,1370800128,6.2,2025-04-21 15:41:11,5
2501.0,6979137536,218734,4,477858,82.9,1443524608,23.9,2025-04-21 15:41:13,5
2501.0,6978830336,218746,4,477870,82.9,1443803136,4.7,2025-04-21 15:41:15,5
2501.0,6979354624,218757,4,477882,82.9,1443733504,4.7,2025-04-21 15:41:17,5
2501.0,6979088384,218769,4,477894,82.9,1443573760,3.9,2025-04-21 15:41:19,5
1400.0,6979981312,218784,4,477909,82.9,1442680832,5.7,2025-04-21 15:41:20,5
2501.0,6979706880,218797,4,477923,82.9,1442955264,15.0,2025-04-21 15:41:22,5
2500.0,6979293184,218808,4,477934,82.9,1443500032,5.0,2025-04-21 15:41:24,5
1400.0,6979620864,218843,4,477971,82.9,1443041280,3.3,2025-04-21 15:41:26,5
2500.0,6979649536,218863,4,477990,82.9,1443012608,5.6,2025-04-21 15:41:28,5
2501.0,6979739648,218895,4,478021,82.9,1442922496,4.7,2025-04-21 15:41:29,5
2000.0,6979723264,218915,4,478040,82.9,1442959360,3.9,2025-04-21 15:41:31,5
2501.0,7001587712,218930,4,478056,83.1,1420906496,8.8,2025-04-21 15:41:33,5
1400.0,6996107264,218941,4,478067,83.1,1426554880,7.9,2025-04-21 15:41:35,5
2501.0,7005286400,218952,4,478078,83.2,1417375744,5.6,2025-04-21 15:41:37,5
2501.0,7005614080,218964,4,478090,83.2,1417048064,4.7,2025-04-21 15:41:38,5
2500.0,7005630464,219006,4,478113,83.2,1417031680,4.3,2025-04-21 15:41:40,5
2501.0,7005179904,219048,4,478163,83.2,1417478144,4.7,2025-04-21 15:41:42,5
2501.0,7014023168,219082,4,478190,83.4,1400193024,38.7,2025-04-21 15:41:44,5
2501.0,7153164288,219099,4,478202,84.9,1268314112,40.3,2025-04-21 15:41:46,5
1800.0,7171993600,219130,4,478233,85.2,1250537472,9.6,2025-04-21 15:41:47,5
2501.0,7176228864,219141,4,478244,85.2,1246363648,7.8,2025-04-21 15:41:49,5
1800.0,7175892992,219156,4,478259,85.2,1246539776,4.9,2025-04-21 15:41:51,5
2501.0,7165272064,219169,4,478271,85.1,1257959424,14.3,2025-04-21 15:41:53,5
2500.0,7164563456,219183,4,478288,85.1,1258098688,5.3,2025-04-21 15:41:55,5
2501.0,7164203008,219196,4,478302,85.1,1258577920,2.8,2025-04-21 15:41:56,5
1400.0,7161294848,219210,4,478316,85.0,1261367296,4.5,2025-04-21 15:41:58,5
2501.0,7162109952,219223,4,478329,85.0,1260552192,5.1,2025-04-21 15:42:00,5
2501.0,7163129856,219236,4,478342,85.0,1259892736,8.0,2025-04-21 15:42:02,5
2500.0,7164575744,219246,4,478353,85.1,1258086400,5.0,2025-04-21 15:42:04,5
2501.0,7163011072,219261,4,478366,85.0,1259651072,7.3,2025-04-21 15:42:05,5
2501.0,7162060800,219296,4,478412,85.0,1260601344,5.2,2025-04-21 15:42:07,5
2501.0,7161901056,219308,4,478424,85.0,1260761088,4.9,2025-04-21 15:42:09,5
2501.0,7162245120,219325,4,478440,85.0,1260822528,5.6,2025-04-21 15:42:11,5
2000.0,7160885248,219338,4,478453,85.0,1261809664,6.0,2025-04-21 15:42:12,5
2501.0,7159701504,219350,4,478467,85.0,1263796224,5.5,2025-04-21 15:42:14,5
2500.0,7161204736,219361,4,478478,85.0,1261457408,4.5,2025-04-21 15:42:16,5
1400.0,7144210432,219376,4,478497,84.8,1278607360,5.4,2025-04-21 15:42:18,5
2000.0,7142043648,219417,4,478509,84.8,1280618496,3.0,2025-04-21 15:42:20,5
2500.0,7142981632,219431,4,478525,84.8,1282813952,8.1,2025-04-21 15:42:21,5
2501.0,7135633408,219442,4,478538,84.7,1288093696,3.9,2025-04-21 15:42:23,5
1600.0,7139885056,219458,4,478552,84.8,1283043328,7.3,2025-04-21 15:42:25,5
2500.0,7139725312,219472,4,478566,84.8,1282936832,4.9,2025-04-21 15:42:27,5
2500.0,7139012608,219486,4,478583,84.9,1265168384,9.5,2025-04-21 15:42:29,5
2501.0,7141232640,219507,4,478596,84.7,1289994240,7.5,2025-04-21 15:42:30,5
2501.0,7119020032,219519,4,478608,84.5,1303293952,9.4,2025-04-21 15:42:32,5
2501.0,7103533056,219530,4,478619,84.3,1319116800,8.0,2025-04-21 15:42:34,5
2501.0,7110860800,219543,4,478634,84.4,1311719424,10.8,2025-04-21 15:42:36,5
2501.0,7161655296,219604,4,478710,85.0,1261731840,20.1,2025-04-21 15:42:38,5
2501.0,7157334016,219641,4,478753,85.0,1264500736,29.5,2025-04-21 15:42:39,5
2501.0,7155027968,219658,4,478772,84.9,1268420608,9.2,2025-04-21 15:42:41,5
2501.0,7187443712,219749,4,478934,85.3,1235218432,33.4,2025-04-21 15:42:43,5
2501.0,7206825984,219783,4,478992,85.6,1216110592,18.0,2025-04-21 15:42:45,5
2501.0,7205392384,219801,4,479030,85.5,1217253376,8.6,2025-04-21 15:42:47,5
2501.0,7198695424,219814,4,479044,85.5,1224048640,15.9,2025-04-21 15:42:48,5
2501.0,7266746368,219865,4,479111,86.5,1140944896,33.7,2025-04-21 15:42:51,5
2501.0,7322296320,219876,4,479124,86.9,1100365824,25.2,2025-04-21 15:42:52,5
2501.0,7346237440,219945,4,479205,87.2,1076322304,37.6,2025-04-21 15:42:54,5
2501.0,7336652800,219964,4,479227,87.1,1083269120,14.9,2025-04-21 15:42:56,5
2501.0,7381934080,220035,4,479338,87.6,1041043456,41.3,2025-04-21 15:42:58,5
2501.0,7434412032,220099,4,479388,88.2,1059762176,69.6,2025-04-21 15:43:00,5
2501.0,7170592768,220108,4,479398,85.1,1254928384,44.3,2025-04-21 15:43:02,5
2501.0,7178039296,220122,4,479413,85.3,1241792512,20.3,2025-04-21 15:43:04,5
2501.0,7134478336,220137,4,479429,84.7,1288187904,11.9,2025-04-21 15:43:06,5
2501.0,7132651520,220149,4,479441,84.7,1290006528,5.5,2025-04-21 15:43:08,5
2501.0,7126491136,220160,4,479451,84.6,1296269312,6.3,2025-04-21 15:43:10,5
2501.0,7127183360,220174,4,479468,84.6,1295581184,5.7,2025-04-21 15:43:12,5
2501.0,7141167104,220185,4,479480,84.8,1281187840,15.8,2025-04-21 15:43:13,5
2501.0,7189143552,220310,4,479665,85.4,1233510400,15.7,2025-04-21 15:43:15,5
1800.0,7212470272,220336,4,479694,85.6,1210093568,31.7,2025-04-21 15:43:17,5
2501.0,7212294144,220349,4,479707,85.6,1210368000,12.7,2025-04-21 15:43:19,5
2501.0,7212097536,220366,4,479719,85.3,1234526208,11.7,2025-04-21 15:43:21,5
2501.0,7186075648,220381,4,479735,85.3,1236586496,11.1,2025-04-21 15:43:23,5
